id, transaction_time, date,time, location_id, latitude, longitude,rfid_id, starting_credits, ending_credits, transaction_type, amount, error_code
8476,1381326337,2013-10-09,03:45:37,101,"","",46.168.102.25,17461,17479,1,2,0
8477,1381326341,2013-10-09,03:45:41,101,"","",46.168.102.25,17479,17459,0,20,0
8478,1381326388,2013-10-09,03:46:28,101,"","",46.168.102.25,17459,17478,1,9,0
8479,1381326404,2013-10-09,03:46:44,101,"","",46.168.102.25,17478,17458,0,20,0
8480,1381326418,2013-10-09,03:46:58,101,"","",46.168.102.25,17458,17477,1,0,0
8481,1381326419,2013-10-09,03:46:59,101,"","",46.168.102.25,17458,17438,0,20,0
8482,1381326432,2013-10-09,03:47:12,101,"","",46.168.102.25,17438,17457,1,0,0
8483,1381326434,2013-10-09,03:47:14,101,"","",46.168.102.25,17457,17437,0,20,0
8484,1381326446,2013-10-09,03:47:26,101,"","",46.168.102.25,17437,17456,1,0,0
8485,1381326648,2013-10-09,03:50:48,101,"","",0,0,0,30,1381326628,0
8486,1381326653,2013-10-09,03:50:53,101,"","",46.168.102.25,17456,17436,0,20,0
8487,1381326666,2013-10-09,03:51:06,101,"","",46.168.102.25,17436,17455,1,0,0
8488,1381326667,2013-10-09,03:51:07,101,"","",46.168.102.25,17455,17435,0,20,0
8489,1381326680,2013-10-09,03:51:20,101,"","",46.168.102.25,17435,17454,1,0,0
8490,1381326681,2013-10-09,03:51:21,101,"","",46.168.102.25,17454,17434,0,20,0
8491,1381326693,2013-10-09,03:51:33,101,"","",46.168.102.25,17434,17453,1,0,0
8492,1381326696,2013-10-09,03:51:36,101,"","",46.168.102.25,17453,17433,0,20,0
8493,1381326708,2013-10-09,03:51:48,101,"","",46.168.102.25,17433,17452,1,0,0
8494,1381326710,2013-10-09,03:51:50,101,"","",46.168.102.25,17452,17432,0,20,0
8495,1381326723,2013-10-09,03:52:03,101,"","",46.168.102.25,17432,17451,1,0,0
8496,1381326727,2013-10-09,03:52:07,101,"","",46.168.102.25,17451,17431,0,20,0
8497,1381326740,2013-10-09,03:52:20,101,"","",46.168.102.25,17431,17450,1,0,0
8498,1381326743,2013-10-09,03:52:23,101,"","",46.168.102.25,17450,17430,0,20,0
8499,1381326755,2013-10-09,03:52:35,101,"","",46.168.102.25,17430,17449,1,0,0
8500,1381326758,2013-10-09,03:52:38,101,"","",46.168.102.25,17449,17429,0,20,0
8501,1381326770,2013-10-09,03:52:50,101,"","",46.168.102.25,17429,17448,1,0,0
8502,1381326784,2013-10-09,03:53:04,101,"","",46.168.102.25,17448,17428,0,20,0
8503,1381326796,2013-10-09,03:53:16,101,"","",46.168.102.25,17428,17446,1,2,0
8504,1381326798,2013-10-09,03:53:18,101,"","",46.168.102.25,17446,17426,0,20,0
8505,1381326809,2013-10-09,03:53:29,101,"","",46.168.102.25,17426,17444,1,2,0
8506,1381326810,2013-10-09,03:53:30,101,"","",0,0,0,32,1.02,0
8507,1381326810,2013-10-09,03:53:30,101,"","",0,0,0,33,1.15,0
8508,1381326812,2013-10-09,03:53:32,101,"","",46.168.102.25,17444,17424,0,20,0
8509,1381326820,2013-10-09,03:53:40,101,"","",46.168.102.25,17424,17443,1,1,0
8510,1381326862,2013-10-09,03:54:22,101,"","",0,0,0,30,1381326842,0
8511,1381326862,2013-10-09,03:54:22,101,"","",0,0,0,31,1,0
8512,1381327040,2013-10-09,03:57:20,101,"","",0,0,0,31,0,0
8513,1381327294,2013-10-09,04:01:34,101,"","",46.168.102.25,17443,17423,0,20,0
8514,1381327307,2013-10-09,04:01:47,101,"","",46.168.102.25,17423,17442,1,0,0
8515,1381327310,2013-10-09,04:01:50,101,"","",46.168.102.25,17442,17422,0,20,0
8516,1381327322,2013-10-09,04:02:02,101,"","",46.168.102.25,17422,17440,1,2,0
8517,1381327324,2013-10-09,04:02:04,101,"","",46.168.102.25,17440,17420,0,20,0
8518,1381327335,2013-10-09,04:02:15,101,"","",46.168.102.25,17420,17438,1,2,0
8519,1381327337,2013-10-09,04:02:17,101,"","",46.168.102.25,17438,17418,0,20,0
8520,1381327349,2013-10-09,04:02:29,101,"","",46.168.102.25,17418,17436,1,2,0
8521,1381327355,2013-10-09,04:02:35,101,"","",46.168.102.25,17436,17416,0,20,0
8522,1381327362,2013-10-09,04:02:42,101,"","",46.168.102.25,17416,17435,1,1,0
8523,1381327365,2013-10-09,04:02:45,101,"","",46.168.102.25,17435,17415,0,20,0
8524,1381327373,2013-10-09,04:02:53,101,"","",46.168.102.25,17415,17434,1,1,0
8525,1381327378,2013-10-09,04:02:58,101,"","",46.168.102.25,17434,17414,0,20,0
8526,1381327386,2013-10-09,04:03:06,101,"","",46.168.102.25,17414,17433,1,1,0
8527,1381327434,2013-10-09,04:03:54,101,"","",0,0,0,30,1381327414,0
8528,1381327436,2013-10-09,04:03:56,101,"","",46.168.102.25,17414,17394,0,20,0
8529,1381327448,2013-10-09,04:04:08,101,"","",46.168.102.25,17394,17413,1,0,0
8530,1381327451,2013-10-09,04:04:11,101,"","",46.168.102.25,17413,17393,0,20,0
8531,1381327463,2013-10-09,04:04:23,101,"","",46.168.102.25,17393,17412,1,0,0
8532,1381327466,2013-10-09,04:04:26,101,"","",46.168.102.25,17412,17392,0,20,0
8533,1381327479,2013-10-09,04:04:39,101,"","",46.168.102.25,17392,17411,1,0,0
8534,1381327482,2013-10-09,04:04:42,101,"","",46.168.102.25,17411,17391,0,20,0
8535,1381327510,2013-10-09,04:05:10,101,"","",0,0,0,30,1381327490,0
8536,1381327515,2013-10-09,04:05:15,101,"","",46.168.102.25,17391,17371,0,20,0
8537,1381327527,2013-10-09,04:05:27,101,"","",46.168.102.25,17371,17390,1,0,0
8538,1381327530,2013-10-09,04:05:30,101,"","",46.168.102.25,17371,17351,0,20,0
8539,1381327544,2013-10-09,04:05:44,101,"","",46.168.102.25,17351,17370,1,0,0
8540,1381327545,2013-10-09,04:05:45,101,"","",46.168.102.25,17370,17350,0,20,0
8541,1381327559,2013-10-09,04:05:59,101,"","",46.168.102.25,17350,17369,1,0,0
8542,1381327561,2013-10-09,04:06:01,101,"","",46.168.102.25,17350,17330,0,20,0
8543,1381327574,2013-10-09,04:06:14,101,"","",46.168.102.25,17330,17349,1,0,0
8544,1381327575,2013-10-09,04:06:15,101,"","",46.168.102.25,17349,17329,0,20,0
8545,1381327591,2013-10-09,04:06:31,101,"","",46.168.102.25,17329,17348,1,0,0
8546,1381327598,2013-10-09,04:06:38,101,"","",46.168.102.25,17329,17309,0,20,0
8547,1381327610,2013-10-09,04:06:50,101,"","",46.168.102.25,17309,17328,1,0,0
8548,1381327615,2013-10-09,04:06:55,101,"","",46.168.102.25,17309,17289,0,20,0
8549,1381327628,2013-10-09,04:07:08,101,"","",46.168.102.25,17289,17308,1,0,0
8550,1381327630,2013-10-09,04:07:10,101,"","",46.168.102.25,17289,17269,0,20,0
8551,1381327642,2013-10-09,04:07:22,101,"","",46.168.102.25,17269,17288,1,0,0
8552,1381327644,2013-10-09,04:07:24,101,"","",46.168.102.25,17288,17268,0,20,0
8553,1381327658,2013-10-09,04:07:38,101,"","",46.168.102.25,17268,17287,1,0,0
8554,1381327662,2013-10-09,04:07:42,101,"","",46.168.102.25,17287,17267,0,20,0
8555,1381327680,2013-10-09,04:08:00,101,"","",46.168.102.25,17267,17286,1,0,0
8556,1381327681,2013-10-09,04:08:01,101,"","",0,0,0,32,1.02,0
8557,1381327681,2013-10-09,04:08:01,101,"","",0,0,0,33,1.15,0
8558,1381327682,2013-10-09,04:08:02,101,"","",46.168.102.25,17286,17266,0,20,0
8559,1381327695,2013-10-09,04:08:15,101,"","",46.168.102.25,17266,17285,1,0,0
8560,1381327697,2013-10-09,04:08:17,101,"","",46.168.102.25,17285,17265,0,20,0
8561,1381327710,2013-10-09,04:08:30,101,"","",46.168.102.25,17265,17284,1,0,0
8562,1381327714,2013-10-09,04:08:34,101,"","",46.168.102.25,17284,17264,0,20,0
8563,1381327729,2013-10-09,04:08:49,101,"","",46.168.102.25,17264,17283,1,0,0
8564,1381327731,2013-10-09,04:08:51,101,"","",46.168.102.25,17264,17244,0,20,0
8565,1381327745,2013-10-09,04:09:05,101,"","",46.168.102.25,17244,17263,1,0,0
8566,1381328061,2013-10-09,04:14:21,101,"","",0,0,0,30,1381328041,0
8567,1381328660,2013-10-09,04:24:20,101,"","",0,0,0,30,1381328640,0
8568,1381328801,2013-10-09,04:26:41,101,"","",0,0,0,30,1381328781,0
8569,1381328823,2013-10-09,04:27:03,101,"","",46.168.102.25,17263,17243,0,20,0
8570,1381328852,2013-10-09,04:27:32,101,"","",46.168.102.25,17243,17261,1,2,0
8571,1381328854,2013-10-09,04:27:34,101,"","",46.168.102.25,17261,17241,0,20,0
8572,1381328866,2013-10-09,04:27:46,101,"","",46.168.102.25,17241,17260,1,0,0
8573,1381328870,2013-10-09,04:27:50,101,"","",46.168.102.25,17260,17240,0,20,0
8574,1381328883,2013-10-09,04:28:03,101,"","",46.168.102.25,17240,17259,1,0,0
8575,1381328886,2013-10-09,04:28:06,101,"","",46.168.102.25,17259,17239,0,20,0
8576,1381328899,2013-10-09,04:28:19,101,"","",46.168.102.25,17239,17258,1,0,0
8577,1381328910,2013-10-09,04:28:30,101,"","",46.168.102.25,17258,17238,0,20,0
8578,1381328922,2013-10-09,04:28:42,101,"","",46.168.102.25,17238,17257,1,0,0
8579,1381328924,2013-10-09,04:28:44,101,"","",46.168.102.25,17257,17237,0,20,0
8580,1381328937,2013-10-09,04:28:57,101,"","",46.168.102.25,17237,17256,1,0,0
8581,1381328939,2013-10-09,04:28:59,101,"","",46.168.102.25,17256,17236,0,20,0
8582,1381328982,2013-10-09,04:29:42,101,"","",46.168.102.25,17236,17256,1,0,0
8583,1381329052,2013-10-09,04:30:52,101,"","",0,0,0,30,1381329032,0
8584,1381329472,2013-10-09,04:37:52,101,"","",0,0,0,30,1381329452,0
8585,1381329538,2013-10-09,04:38:58,101,"","",0,0,0,30,1381329518,0
8586,1381329641,2013-10-09,04:40:41,101,"","",0,0,0,30,1381329621,0
8587,1381330262,2013-10-09,04:51:02,101,"","",0,0,0,30,1381330242,0
8588,1381330643,2013-10-09,04:57:23,101,"","",0,0,0,30,1381330623,0
8589,1381333234,2013-10-09,05:40:34,101,"","",0,0,0,30,1381333214,0
8590,1381333537,2013-10-09,05:45:37,101,"","",0,0,0,30,1381333517,0
8591,1381333573,2013-10-09,05:46:13,101,"","",0,0,0,30,1381333553,0
8592,1381333673,2013-10-09,05:47:53,101,"","",0,0,0,30,1381333653,0
8593,1381333714,2013-10-09,05:48:34,101,"","",0,0,0,30,1381333694,0
8594,1381333799,2013-10-09,05:49:59,101,"","",0,0,0,30,1381333779,0
8595,1381334842,2013-10-09,06:07:22,101,"","",46.168.102.25,17256,17236,0,20,0
8596,1381334852,2013-10-09,06:07:32,101,"","",46.168.102.25,17236,17255,1,1,0
8597,1381335237,2013-10-09,06:13:57,101,"","",0,0,0,30,1381335217,0
8598,1381335290,2013-10-09,06:14:50,101,"","",46.168.102.25,17255,17235,0,20,0
8599,1381335416,2013-10-09,06:16:56,101,"","",46.168.102.25,17235,17238,1,17,0
8600,1381335434,2013-10-09,06:17:14,101,"","",46.168.102.25,17238,17218,0,20,0
8601,1381335501,2013-10-09,06:18:21,101,"","",46.168.102.25,17218,17230,1,7,0
8602,1381335512,2013-10-09,06:18:32,101,"","",94.225.119.25,637,617,0,20,0
8603,1381335611,2013-10-09,06:20:11,101,"","",94.225.119.25,617,617,1,20,0
8604,1381335629,2013-10-09,06:20:29,101,"","",94.225.119.25,617,597,0,20,0
8605,1381335721,2013-10-09,06:22:01,101,"","",94.225.119.25,597,597,1,20,0
8606,1381335758,2013-10-09,06:22:38,101,"","",94.225.119.25,597,577,0,20,0
8607,1381335766,2013-10-09,06:22:46,101,"","",94.225.119.25,577,596,1,1,0
8608,1381336046,2013-10-09,06:27:26,101,"","",0,0,0,31,1,0
8609,1381336096,2013-10-09,06:28:16,101,"","",0,0,0,30,1381336083,0
8610,1381336096,2013-10-09,06:28:16,101,"","",0,0,0,31,1,0
8611,1381336134,2013-10-09,06:28:54,101,"","",0,0,0,30,1381336121,0
8612,1381336134,2013-10-09,06:28:54,101,"","",0,0,0,31,1,0
8613,1381336183,2013-10-09,06:29:43,101,"","",0,0,0,30,1381336170,0
8614,1381336183,2013-10-09,06:29:43,101,"","",0,0,0,31,1,0
8615,1381336227,2013-10-09,06:30:27,101,"","",0,0,0,31,0,0
8616,1381336278,2013-10-09,06:31:18,101,"","",46.168.102.25,17230,17210,0,20,0
8617,1381336289,2013-10-09,06:31:29,101,"","",46.168.102.25,17210,17229,1,1,0
8618,1381336312,2013-10-09,06:31:52,101,"","",46.168.102.25,17229,17209,0,20,0
8619,1381336324,2013-10-09,06:32:04,101,"","",46.168.102.25,17209,17227,1,2,0
8620,1381336350,2013-10-09,06:32:30,101,"","",46.168.102.25,17227,17207,0,20,0
8621,1381336367,2013-10-09,06:32:47,101,"","",46.168.102.25,17207,17224,1,3,0
8622,1381336394,2013-10-09,06:33:14,101,"","",46.168.102.25,17224,17204,0,20,0
8623,1381336415,2013-10-09,06:33:35,101,"","",46.168.102.25,17204,17220,1,4,0
8624,1381336440,2013-10-09,06:34:00,101,"","",46.168.102.25,17220,17200,0,20,0
8625,1381336465,2013-10-09,06:34:25,101,"","",46.168.102.25,17200,17215,1,5,0
8626,1381336503,2013-10-09,06:35:03,101,"","",46.168.102.25,17215,17195,0,20,0
8627,1381336531,2013-10-09,06:35:31,101,"","",46.168.102.25,17195,17209,1,6,0
8628,1381336564,2013-10-09,06:36:04,101,"","",46.168.102.25,17209,17189,0,20,0
8629,1381336596,2013-10-09,06:36:36,101,"","",46.168.102.25,17189,17202,1,7,0
8630,1381336628,2013-10-09,06:37:08,101,"","",46.168.102.25,17202,17182,0,20,0
8631,1381336665,2013-10-09,06:37:45,101,"","",46.168.102.25,17182,17194,1,8,0
8632,1381336709,2013-10-09,06:38:29,101,"","",46.168.102.25,17194,17174,0,20,0
8633,1381336754,2013-10-09,06:39:14,101,"","",46.168.102.25,17174,17184,1,10,0
8634,1381336868,2013-10-09,06:41:08,101,"","",46.168.102.25,17174,17154,0,20,0
8635,1381336908,2013-10-09,06:41:48,101,"","",46.168.102.25,17154,17172,1,7,0
8636,1381336909,2013-10-09,06:41:49,101,"","",0,0,0,32,1.02,0
8637,1381336909,2013-10-09,06:41:49,101,"","",0,0,0,33,1.15,0
8638,1381336915,2013-10-09,06:41:55,101,"","",46.168.102.25,17172,17152,0,20,0
8639,1381336934,2013-10-09,06:42:14,101,"","",46.168.102.25,17152,17169,1,3,0
8640,1381336949,2013-10-09,06:42:29,101,"","",46.168.102.25,17169,17149,0,20,0
8641,1381336969,2013-10-09,06:42:49,101,"","",46.168.102.25,17149,17165,1,4,0
8642,1381336980,2013-10-09,06:43:00,101,"","",46.168.102.25,17165,17145,0,20,0
8643,1381337012,2013-10-09,06:43:32,101,"","",46.168.102.25,17145,17159,1,6,0
8644,1381337118,2013-10-09,06:45:18,101,"","",46.168.102.25,17145,17125,0,20,0
8645,1381337131,2013-10-09,06:45:31,101,"","",46.168.102.25,17125,17144,1,0,0
8646,1381337515,2013-10-09,06:51:55,101,"","",0,0,0,31,1,0
8647,1381337550,2013-10-09,06:52:30,101,"","",0,0,0,31,0,0
8648,1381337634,2013-10-09,06:53:54,101,"","",46.168.102.25,17144,17124,0,20,0
8649,1381337678,2013-10-09,06:54:38,101,"","",46.168.102.25,17124,17143,1,4,0
8650,1381337684,2013-10-09,06:54:44,101,"","",0,0,0,31,1,0
8651,1381337698,2013-10-09,06:54:58,101,"","",0,0,0,31,0,0
8652,1381337705,2013-10-09,06:55:05,101,"","",46.168.102.25,17143,17123,0,20,0
8653,1381337719,2013-10-09,06:55:19,101,"","",46.168.102.25,17123,17142,1,0,0
8654,1381385612,2013-10-10,06:13:32,101,"","",94.225.119.25,596,576,0,20,0
8655,1381385624,2013-10-10,06:13:44,101,"","",94.225.119.25,576,595,1,0,0
8656,1381387445,2013-10-10,06:44:05,101,"","",94.225.119.25,595,575,0,20,0
8657,1381387480,2013-10-10,06:44:40,101,"","",94.225.119.25,575,590,1,5,0
8658,1381389089,2013-10-10,07:11:29,101,"","",94.225.119.25,590,570,0,20,0
8659,1381389155,2013-10-10,07:12:35,101,"","",94.225.119.25,570,577,1,13,0
8660,1381389215,2013-10-10,07:13:35,101,"","",94.225.119.25,577,557,0,20,0
8661,1381389350,2013-10-10,07:15:50,101,"","",94.225.119.25,557,569,1,7,0
8662,1381389351,2013-10-10,07:15:51,101,"","",0,0,0,32,1.02,0
8663,1381389351,2013-10-10,07:15:51,101,"","",0,0,0,33,1.15,0
8664,1381389357,2013-10-10,07:15:57,101,"","",94.225.119.25,569,549,0,20,0
8665,1381389509,2013-10-10,07:18:29,101,"","",94.225.119.25,549,549,1,20,0
8666,1381389515,2013-10-10,07:18:35,101,"","",94.225.119.25,549,529,0,20,0
8667,1381389613,2013-10-10,07:20:13,101,"","",94.225.119.25,529,538,1,11,0
8668,1381389672,2013-10-10,07:21:12,101,"","",94.225.119.25,538,518,0,20,0
8669,1381389750,2013-10-10,07:22:30,101,"","",94.225.119.25,518,529,1,9,0
8670,1381389805,2013-10-10,07:23:25,101,"","",94.225.119.25,529,509,0,20,0
8671,1381389872,2013-10-10,07:24:32,101,"","",94.225.119.25,509,517,1,11,0
8672,1381389975,2013-10-10,07:26:15,101,"","",94.225.119.25,509,489,0,20,0
8673,1381390082,2013-10-10,07:28:02,101,"","",94.225.119.25,489,489,1,19,0
8674,1381390096,2013-10-10,07:28:16,101,"","",94.225.119.25,489,469,0,20,0
8675,1381390154,2013-10-10,07:29:14,101,"","",94.225.119.25,469,479,1,10,0
8676,1381390341,2013-10-10,07:32:21,101,"","",94.225.119.25,479,459,0,20,0
8677,1381390435,2013-10-10,07:33:55,101,"","",94.225.119.25,459,467,1,12,0
8678,1381395710,2013-10-10,09:01:50,101,"","",94.225.119.25,467,447,0,20,0
8679,1381395822,2013-10-10,09:03:42,101,"","",94.225.119.25,447,447,1,20,0
8680,1381395825,2013-10-10,09:03:45,101,"","",94.225.119.25,447,427,0,20,0
8681,1381395834,2013-10-10,09:03:54,101,"","",94.225.119.25,427,446,1,1,0
8682,1381396386,2013-10-10,09:13:06,101,"","",94.225.119.25,446,426,0,20,0
8683,1381396490,2013-10-10,09:14:50,101,"","",94.225.119.25,426,426,1,20,0
8684,1381396491,2013-10-10,09:14:51,101,"","",0,0,0,32,1.02,0
8685,1381396491,2013-10-10,09:14:51,101,"","",0,0,0,33,1.15,0
8686,1381396493,2013-10-10,09:14:53,101,"","",94.225.119.25,426,406,0,20,0
8687,1381396504,2013-10-10,09:15:04,101,"","",94.225.119.25,406,425,1,1,0
8688,1381398362,2013-10-10,09:46:02,101,"","",46.168.102.25,17122,17102,0,20,0
8689,1381398379,2013-10-10,09:46:19,101,"","",46.168.102.25,17102,17121,1,0,0
8690,1381398391,2013-10-10,09:46:31,101,"","",46.168.102.25,17121,17101,0,20,0
8691,1381398406,2013-10-10,09:46:46,101,"","",46.168.102.25,17101,17120,1,0,0
8692,1381398657,2013-10-10,09:50:57,101,"","",46.168.102.25,17120,17100,0,20,0
8693,1381398705,2013-10-10,09:51:45,101,"","",46.168.102.25,17100,17113,1,7,0
8694,1381399132,2013-10-10,09:58:52,101,"","",94.225.119.25,425,405,0,20,0
8695,1381399209,2013-10-10,00:00:09,101,"","",94.225.119.25,405,414,1,10,0
8696,1381399359,2013-10-10,00:02:39,101,"","",46.168.102.25,17113,17093,0,20,0
8697,1381399418,2013-10-10,00:03:38,101,"","",46.168.102.25,17093,17103,1,10,0
8698,1381399545,2013-10-10,00:05:45,101,"","",0,0,0,31,1,0
8699,1381399552,2013-10-10,00:05:52,101,"","",0,0,0,31,0,0
8700,1381399553,2013-10-10,00:05:53,101,"","",0,0,0,31,1,0
8701,1381399567,2013-10-10,00:06:07,101,"","",0,0,0,31,0,0
8702,1381399568,2013-10-10,00:06:08,101,"","",0,0,0,31,1,0
8703,1381400184,2013-10-10,00:16:24,101,"","",0,0,0,30,1381400168,0
8704,1381400217,2013-10-10,00:16:57,101,"","",0,0,0,30,1381400208,0
8705,1381400501,2013-10-10,00:21:41,101,"","",46.168.102.25,17093,17073,0,20,0
8706,1381400517,2013-10-10,00:21:57,101,"","",46.168.102.25,17073,17092,1,0,0
8707,1381400518,2013-10-10,00:21:58,101,"","",46.168.102.25,17092,17072,0,20,0
8708,1381400530,2013-10-10,00:22:10,101,"","",46.168.102.25,17072,17091,1,0,0
8709,1381400532,2013-10-10,00:22:12,101,"","",46.168.102.25,17072,17052,0,20,0
8710,1381400545,2013-10-10,00:22:25,101,"","",46.168.102.25,17052,17071,1,0,0
8711,1381400548,2013-10-10,00:22:28,101,"","",46.168.102.25,17071,17051,0,20,0
8712,1381400560,2013-10-10,00:22:40,101,"","",46.168.102.25,17051,17070,1,0,0
8713,1381400563,2013-10-10,00:22:43,101,"","",46.168.102.25,17070,17050,0,20,0
8714,1381400575,2013-10-10,00:22:55,101,"","",46.168.102.25,17050,17069,1,0,0
8715,1381400577,2013-10-10,00:22:57,101,"","",46.168.102.25,17050,17030,0,20,0
8716,1381400590,2013-10-10,00:23:10,101,"","",46.168.102.25,17030,17049,1,0,0
8717,1381400682,2013-10-10,00:24:42,101,"","",46.168.102.25,17049,17029,0,20,0
8718,1381400694,2013-10-10,00:24:54,101,"","",46.168.102.25,17029,17048,1,0,0
8719,1381400705,2013-10-10,00:25:05,101,"","",46.168.102.25,17048,17028,0,20,0
8720,1381400720,2013-10-10,00:25:20,101,"","",46.168.102.25,17028,17047,1,0,0
8721,1381400729,2013-10-10,00:25:29,101,"","",46.168.102.25,17047,17027,0,20,0
8722,1381400745,2013-10-10,00:25:45,101,"","",46.168.102.25,17027,17046,1,0,0
8723,1381400752,2013-10-10,00:25:52,101,"","",46.168.102.25,17046,17026,0,20,0
8724,1381400765,2013-10-10,00:26:05,101,"","",46.168.102.25,17026,17045,1,0,0
8725,1381400766,2013-10-10,00:26:06,101,"","",0,0,0,32,1.02,0
8726,1381400766,2013-10-10,00:26:06,101,"","",0,0,0,33,1.15,0
8727,1381400772,2013-10-10,00:26:12,101,"","",46.168.102.25,17045,17025,0,20,0
8728,1381400784,2013-10-10,00:26:24,101,"","",46.168.102.25,17025,17044,1,0,0
8729,1381400795,2013-10-10,00:26:35,101,"","",46.168.102.25,17044,17024,0,20,0
8730,1381400810,2013-10-10,00:26:50,101,"","",46.168.102.25,17024,17043,1,0,0
8731,1381400815,2013-10-10,00:26:55,101,"","",46.168.102.25,17024,17004,0,20,0
8732,1381400836,2013-10-10,00:27:16,101,"","",46.168.102.25,17004,17023,1,0,0
8733,1381400884,2013-10-10,00:28:04,101,"","",46.168.102.25,17023,17003,0,20,0
8734,1381400896,2013-10-10,00:28:16,101,"","",46.168.102.25,17003,17022,1,0,0
8735,1381400898,2013-10-10,00:28:18,101,"","",46.168.102.25,17022,17002,0,20,0
8736,1381400910,2013-10-10,00:28:30,101,"","",46.168.102.25,17002,17021,1,0,0
8737,1381401395,2013-10-10,00:36:35,101,"","",0,0,0,30,1381401386,0
8738,1381401599,2013-10-10,00:39:59,101,"","",0,0,0,30,1381401590,0
8739,1381401612,2013-10-10,00:40:12,101,"","",0,0,0,30,1381401603,0
8740,1381401614,2013-10-10,00:40:14,101,"","",157.187.226.9,0,0,23,10000,0
8741,1381401630,2013-10-10,00:40:30,101,"","",94.236.4.25,0,0,5,1,0
8742,1381401642,2013-10-10,00:40:42,101,"","",94.236.4.25,0,0,5,0,0
8743,1381401718,2013-10-10,00:41:58,101,"","",0,0,0,30,1381401709,0
8744,1381401729,2013-10-10,00:42:09,101,"","",0,0,0,30,1381401720,0
8745,1381401752,2013-10-10,00:42:32,101,"","",46.168.102.25,17002,16982,0,20,0
8746,1381401767,2013-10-10,00:42:47,101,"","",46.168.102.25,16982,17001,1,0,0
8747,1381401770,2013-10-10,00:42:50,101,"","",46.168.102.25,17001,16981,0,20,0
8748,1381401783,2013-10-10,00:43:03,101,"","",46.168.102.25,16981,17000,1,0,0
8749,1381401784,2013-10-10,00:43:04,101,"","",46.168.102.25,17000,16980,0,20,0
8750,1381401798,2013-10-10,00:43:18,101,"","",46.168.102.25,16980,16999,1,0,0
8751,1381401800,2013-10-10,00:43:20,101,"","",46.168.102.25,16999,16979,0,20,0
8752,1381401813,2013-10-10,00:43:33,101,"","",46.168.102.25,16979,16998,1,0,0
8753,1381401814,2013-10-10,00:43:34,101,"","",46.168.102.25,16998,16978,0,20,0
8754,1381401827,2013-10-10,00:43:47,101,"","",46.168.102.25,16978,16997,1,0,0
8755,1381401830,2013-10-10,00:43:50,101,"","",46.168.102.25,16997,16977,0,20,0
8756,1381401842,2013-10-10,00:44:02,101,"","",46.168.102.25,16977,16996,1,0,0
8757,1381401844,2013-10-10,00:44:04,101,"","",46.168.102.25,16977,16957,0,20,0
8758,1381401909,2013-10-10,00:45:09,101,"","",46.168.102.25,16957,16977,1,0,0
8759,1381402273,2013-10-10,00:51:13,101,"","",0,0,0,30,1381402257,0
8760,1381402385,2013-10-10,00:53:05,101,"","",46.168.102.25,16977,16957,0,20,0
8761,1381402783,2013-10-10,00:59:43,101,"","",0,0,0,30,1381402767,0
8762,1381402887,2013-10-10,01:01:27,101,"","",0,0,0,30,1381402878,0
8763,1381402906,2013-10-10,01:01:46,101,"","",0,0,0,30,1381402897,0
8764,1381404025,2013-10-10,01:20:25,101,"","",46.168.102.25,16957,16937,0,20,0
8765,1381404041,2013-10-10,01:20:41,101,"","",46.168.102.25,16937,16956,1,0,0
8766,1381404078,2013-10-10,01:21:18,101,"","",0,0,0,30,1381404062,0
8767,1381404078,2013-10-10,01:21:18,101,"","",0,0,0,31,1,0
8768,1381404079,2013-10-10,01:21:19,101,"","",0,0,0,31,0,0
8769,1381404083,2013-10-10,01:21:23,101,"","",46.168.102.25,16937,16917,0,20,0
8770,1381404159,2013-10-10,01:22:39,101,"","",46.168.102.25,16917,16924,1,13,0
8771,1381404834,2013-10-10,01:33:54,101,"","",46.168.102.25,16924,16904,0,20,0
8772,1381404944,2013-10-10,01:35:44,101,"","",46.168.102.25,16904,16904,1,19,0
8773,1381404951,2013-10-10,01:35:51,101,"","",46.168.102.25,16904,16884,0,20,0
8774,1381404978,2013-10-10,01:36:18,101,"","",46.168.102.25,16884,16901,1,2,0
8775,1381405077,2013-10-10,01:37:57,101,"","",46.168.102.25,16901,16881,0,20,0
8776,1381405101,2013-10-10,01:38:21,101,"","",46.168.102.25,16881,16900,1,1,0
8777,1381405514,2013-10-10,01:45:14,101,"","",53.35.237.13,413,393,0,20,0
8778,1381405527,2013-10-10,01:45:27,101,"","",53.35.237.13,393,412,1,0,0
8779,1381408009,2013-10-10,02:26:49,101,"","",0,0,0,31,1,0
8780,1381408047,2013-10-10,02:27:27,101,"","",0,0,0,31,0,0
8781,1381408048,2013-10-10,02:27:28,101,"","",0,0,0,31,1,0
8782,1381408145,2013-10-10,02:29:05,101,"","",0,0,0,30,1381408129,0
8783,1381408147,2013-10-10,02:29:07,101,"","",46.168.102.25,16900,16880,0,20,0
8784,1381408159,2013-10-10,02:29:19,101,"","",46.168.102.25,16880,16899,1,0,0
8785,1381408161,2013-10-10,02:29:21,101,"","",46.168.102.25,16899,16879,0,20,0
8786,1381408174,2013-10-10,02:29:34,101,"","",46.168.102.25,16879,16898,1,0,0
8787,1381408178,2013-10-10,02:29:38,101,"","",46.168.102.25,16879,16859,0,20,0
8788,1381408190,2013-10-10,02:29:50,101,"","",46.168.102.25,16859,16878,1,0,0
8789,1381408192,2013-10-10,02:29:52,101,"","",46.168.102.25,16859,16839,0,20,0
